id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,rt_text
1237772782936735744,https://twitter.com/notwithabangbot/status/1237772782936735744,Wed Mar 11 16:10:02 +0000 2020,2020-03-11 16:10:02+00:00,notwithabangbot,This the way the world ends. Not with a bang but with A hopeless amount of spiders.,original,,,,,0,,,,en,,,0,,,,"<a href=""http://www.example.com/"" rel=""nofollow"">notwithabangbot</a>",895011445011873792,Tue Aug 08 19:58:51 +0000 2017,False,An NSFW bot that tweets variations on the famous T.S. Eliot quote. Endings come from Cards Against Humanity.,0,3,0,1,,Not With a Bang,3757,,,False,
1237769765432594433,https://twitter.com/hellewelles/status/1237769765432594433,Wed Mar 11 15:58:03 +0000 2020,2020-03-11 15:58:03+00:00,hellewelles,"This is the way the world ends.
Not with a bang but with a whimper. 
T.S. Eliot",original,,,,,1,,,,en,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",759574310881075200,Sun Jul 31 02:20:02 +0000 2016,False,🌹,80265,2692,4633,4,,Lisa W,7926,,,False,
1237767156852383747,https://twitter.com/Crescemon/status/1237767156852383747,Wed Mar 11 15:47:41 +0000 2020,2020-03-11 15:47:41+00:00,Crescemon,"Not with a bang, but with a whimper...",original,,,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",307810775,Mon May 30 10:06:29 +0000 2011,False,💻 + ☕️ [RT Heavy]丨Always Watching 👀 丨 💚@Nymian_Marine 💚,78799,445,404,16,FFXIV • Ultros,Eno 🌩️,141031,,,False,
1237766961788051458,https://twitter.com/king_the_1/status/1237766961788051458,Wed Mar 11 15:46:54 +0000 2020,2020-03-11 15:46:54+00:00,king_the_1,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",545244760,Wed Apr 04 16:12:57 +0000 2012,False,,3579,36,80,3,,King,5619,,,False,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237760072136167425,https://twitter.com/lanadelreza/status/1237760072136167425,Wed Mar 11 15:19:32 +0000 2020,2020-03-11 15:19:32+00:00,lanadelreza,"this is how Islam wins
Not with a bang but with a whimper https://t.co/ZdteufLj6q",quote,,,,https://twitter.com/nilanottequila/status/1237131815992922113,5,,,,en,,False,0,1237131815992922113,nilanottequila,1090713132845187072,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",330132396,Wed Jul 06 04:32:43 +0000 2011,False,"team edward (said). MSc candidate at @UCL. current hobbies include reviewing Chinese blockbusters, co-hosting @ChinaFilmPod.",13133,272,665,1,BU '18,غنيمة,6204,,,False,
1237732350546477056,https://twitter.com/TruthandTennis/status/1237732350546477056,Wed Mar 11 13:29:22 +0000 2020,2020-03-11 13:29:22+00:00,TruthandTennis,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",23752159,Wed Mar 11 12:01:36 +0000 2009,False,"Truth, Tennis and Tunes. 1st Amendment wacko.
#MambaForever #WashYoHands #BidenBlue
Check out my eBay store at https://t.co/WxRaduxq51",43476,4483,2821,140,San Francisco,"Martyn Collins, Esq.",83592,,,False,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237697642014167047,https://twitter.com/katemath/status/1237697642014167047,Wed Mar 11 11:11:27 +0000 2020,2020-03-11 11:11:27+00:00,katemath,@PaulCottlePhys Before I read this can you assure me its final line does not say “Not with a bang but with a whimper”?,reply,,,,,0,PaulCottlePhys,1237691826003488768,1475976966,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21886811,Wed Feb 25 16:54:21 +0000 2009,False,"Mom🤱🏼& Mathematician🧮 at @CofC | Enjoys coffee☕️, local beer🍻, yoga🧘🏼‍♀️, nonfinitely axiomatizable equational theories generated by finite algebras (she/hers)",15275,5171,1557,163,"Charleston, SC",Dr. Kate Owens,20245,,http://blogs.cofc.edu/owensks/,False,
1237697225028968448,https://twitter.com/demIN240/status/1237697225028968448,Wed Mar 11 11:09:48 +0000 2020,2020-03-11 11:09:48+00:00,demIN240,"RT @MichelleBYoung1: And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Bid…",retweet,,,,,0,,,,en,,,26,1237550961125502976,MichelleBYoung1,1532052697,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2761561550,Sun Aug 24 06:01:28 +0000 2014,False,☎️202-224-3121 My religion is Democracy. #TheResistance #StrongerTogether #ImWithHer #OnwardTogether #VoteLikeBlackWomen #LoveYou3000 💕,280091,3402,3301,9,United States,NYB 💙💜💙,217760,,http://vote.org,False,"And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Biden2020 #teampetty4Joe #BidenHarris2020 https://t.co/l0I8x7fino"
1237691314713628672,https://twitter.com/Ec_foster/status/1237691314713628672,Wed Mar 11 10:46:19 +0000 2020,2020-03-11 10:46:19+00:00,Ec_foster,"@FloraEGill This is the way the world ends
This is the way the world ends
This is the way the world ends
Not with a bang but with a moan.",reply,,,,,9,FloraEGill,1237676768712155136,800669960,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",308611518,Tue May 31 18:07:55 +0000 2011,False,"Philosophy UG King's College London/ California, Berkeley.",3223,271,673,4,"London, England",Emma Foster,5671,,,False,
1237672274217467905,https://twitter.com/FordPinesBot/status/1237672274217467905,Wed Mar 11 09:30:39 +0000 2020,2020-03-11 09:30:39+00:00,FordPinesBot,"""So this is how the world ends. Not with a bang but with a... boop-boop.""",original,,,,,0,,,,en,,,0,,,,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",4060780810,Wed Oct 28 13:00:31 +0000 2015,False,A bot that tweets every line said by Stanford Pines on Gravity Falls. Tweets every 30 minutes. #GravityFalls |Mod: @MysteryTwinPine /Personal account @Junkenrat,2,2095,6,2,,Stanford Pines Bot,60861,,,False,
1237662809024053248,https://twitter.com/welikalaa/status/1237662809024053248,Wed Mar 11 08:53:02 +0000 2020,2020-03-11 08:53:02+00:00,welikalaa,"“This is the way the world ends. Not with a bang but with a whimper.” - T.S. Eliot, The Hollow Men https://t.co/LNjQezckss",quote,,,,https://twitter.com/vg123e/status/1237653349085962242,7,,,,en,,False,0,1237653349085962242,vg123e,222217244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",94504086,Fri Dec 04 06:42:17 +0000 2009,False,"Lecturer in Public Law, Edinburgh Law School; Director, Edinburgh Centre for Constitutional Law",36654,7869,1647,82,Edinburgh,Dr Asanga Welikala,21953,,http://www.constitutionalreforms.org,False,
1237657244319219712,https://twitter.com/GreatTammie/status/1237657244319219712,Wed Mar 11 08:30:56 +0000 2020,2020-03-11 08:30:56+00:00,GreatTammie,"RT @AlanGrayson: This is the way the world ends. This is the way the world ends. Not with a bang, but with a bing bong. https://t.co/qhULxA…",retweet,,,,,0,,,,en,,,4742,727665398171062272,AlanGrayson,41017380,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1094230607322906624,Sat Feb 09 13:44:41 +0000 2019,False,☝️Helsinki is where America died!  I am no one. Trump is a traitor and a loser! speak wisely and speak truthfully. republicans are pro rape traitors!,84029,1185,820,1,"Texas, USA",Tammie  the Great,46661,,,False,"This is the way the world ends. This is the way the world ends. Not with a bang, but with a bing bong. https://t.co/qhULxAfoUX"
1237656682991239168,https://twitter.com/Ekitititilailai/status/1237656682991239168,Wed Mar 11 08:28:42 +0000 2020,2020-03-11 08:28:42+00:00,Ekitititilailai,"RT @AlanGrayson: This is the way the world ends. This is the way the world ends. Not with a bang, but with a bing bong. https://t.co/qhULxA…",retweet,,,,,0,,,,en,,,4742,727665398171062272,AlanGrayson,41017380,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2616317137,Thu Jul 10 22:57:00 +0000 2014,False,PLEASE DO NOT GET USED TO OBVIOUS AND PROVEN TRAITORS PLUNDERING THE US. DJT IS ONLY GOOD AT ONE THING. DESTRUCTION. WAITING TO VOTE? DON'T. HE MUST BE CAGED.,25843,10525,10646,1,"MACAO, NOT THE BIRD",#DISGUSTED AND EMBARRASSED FOR GOOD,7506,,,False,"This is the way the world ends. This is the way the world ends. Not with a bang, but with a bing bong. https://t.co/qhULxAfoUX"
1237649543543566336,https://twitter.com/scott_rockit/status/1237649543543566336,Wed Mar 11 08:00:20 +0000 2020,2020-03-11 08:00:20+00:00,scott_rockit,"this is how the world ends
not with a bang, but with a Skype noise",reply,,,,,0,scott_rockit,1237648862090756096,14477720,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14477720,Tue Apr 22 17:50:55 +0000 2008,False,"he/him - I write or make art, depending on which one I'm not supposed to be doing at that moment",6504,94,187,0,late anthropocene,🐀,4091,,,False,
1237642983236718592,https://twitter.com/MrMattDenby/status/1237642983236718592,Wed Mar 11 07:34:16 +0000 2020,2020-03-11 07:34:16+00:00,MrMattDenby,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",420200182,Thu Nov 24 09:38:46 +0000 2011,False,"Executive Editor - Digital (Entertainment & Family), Pacific Magazines. Views are my own. Here for fun. Doesn't argue with anonymous accounts. Trolls get muted.",16723,1754,1062,29,Sydney,Matthew Denby,12831,,,True,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237642119411568641,https://twitter.com/mlgaye_/status/1237642119411568641,Wed Mar 11 07:30:50 +0000 2020,2020-03-11 07:30:50+00:00,mlgaye_,@wxyzdetroit That’s it! This is how it ends. Not with a bang but with a cough. It’s been fun ✌🏾,reply,,,,,0,wxyzdetroit,1237561316979572736,19778050,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",555497741,Mon Apr 16 23:20:55 +0000 2012,False,Mathematics is TRUTH! Everything else in the world adds up to one big LIE! #GoBlue #DetroitVsEverybody,6711,1229,407,3,Detroit MI,〽️LJallow,17346,,,False,
1237588590537797632,https://twitter.com/DrVortex24/status/1237588590537797632,Wed Mar 11 03:58:07 +0000 2020,2020-03-11 03:58:07+00:00,DrVortex24,"@toomanyspectra Annnd this is how my PhD will end. Not with a bang but with a ""Good morning rat bastards.""  LOL",reply,,,,,2,toomanyspectra,1237552724855500800,1066118097566920704,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",836755890,Fri Sep 21 01:48:49 +0000 2012,False,Planetary atmospheric scientist researching gas and ice giants. Part-time aero/mech engineering faculty at WMU. Runner & backpacker. Opinions are my own. He/Him,20928,287,674,4,"Kalamazoo, MI",Shawn Brueshaber,3722,,,False,
1237579862782562304,https://twitter.com/HiJCP/status/1237579862782562304,Wed Mar 11 03:23:27 +0000 2020,2020-03-11 03:23:27+00:00,HiJCP,"RT @MichelleBYoung1: And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Bid…",retweet,,,,,0,,,,en,,,26,1237550961125502976,MichelleBYoung1,1532052697,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",134019092,Sat Apr 17 07:03:54 +0000 2010,False,I am who I am and you love me for it. Blocking is the best feature on this app. ❤ https://t.co/h58pNDAMva,573959,6644,2894,356,San Francisco,Jennifer,533010,,,False,"And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Biden2020 #teampetty4Joe #BidenHarris2020 https://t.co/l0I8x7fino"
1237577625163280386,https://twitter.com/DearDean22/status/1237577625163280386,Wed Mar 11 03:14:33 +0000 2020,2020-03-11 03:14:33+00:00,DearDean22,"RT @MichelleBYoung1: And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Bid…",retweet,,,,,0,,,,en,,,26,1237550961125502976,MichelleBYoung1,1532052697,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",974368248098537472,Thu Mar 15 19:34:28 +0000 2018,False,Hello find my book at: https://t.co/cYcfVHITbg,327134,5938,5295,23,"California, USA",President Kamala’s Hand (STILL),35797,,http://deardeanpublishing.com,False,"And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Biden2020 #teampetty4Joe #BidenHarris2020 https://t.co/l0I8x7fino"
1237573954346209280,https://twitter.com/calyndyr/status/1237573954346209280,Wed Mar 11 02:59:58 +0000 2020,2020-03-11 02:59:58+00:00,calyndyr,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1237045604573839365,Mon Mar 09 16:00:43 +0000 2020,True,,351,0,12,0,,Calyndyr,40,,,False,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237571656010199040,https://twitter.com/norrthpier/status/1237571656010199040,Wed Mar 11 02:50:50 +0000 2020,2020-03-11 02:50:50+00:00,norrthpier,"RT @MichelleBYoung1: And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Bid…",retweet,,,,,0,,,,en,,,26,1237550961125502976,MichelleBYoung1,1532052697,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",20386888,Sun Feb 08 19:36:33 +0000 2009,False,"#IamTheDemocraticEstablishment

Don't talk to me about unity if you are willing to support the guy who supports bigots and birthers - MAGA/BROS.",63236,3743,3741,56,Headed into the Mystic,Norrth Wakandan-American #FBR #ResistHate,68055,,http://norrthpier.wordpress.com,False,"And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Biden2020 #teampetty4Joe #BidenHarris2020 https://t.co/l0I8x7fino"
1237569743474679809,https://twitter.com/fijibussy/status/1237569743474679809,Wed Mar 11 02:43:14 +0000 2020,2020-03-11 02:43:14+00:00,fijibussy,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1232307596960436225,Tue Feb 25 14:13:31 +0000 2020,False,#khive #Teampetty4joe,1394,22,62,0,,fijibussy ⚖️⚖️⚖️,1039,,,False,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237569285515382784,https://twitter.com/DUUndergradRes/status/1237569285515382784,Wed Mar 11 02:41:25 +0000 2020,2020-03-11 02:41:25+00:00,DUUndergradRes,"RT @MichelleBYoung1: And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Bid…",retweet,,,,,0,,,,en,,,26,1237550961125502976,MichelleBYoung1,1532052697,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",861908388,Thu Oct 04 19:24:14 +0000 2012,False,,14599,758,1103,19,,Woke,5939,,,False,"And so the revolution ends, not with a bang but with a shellacking by geriatric Rocky! Congratulations Uncle Joe! #Biden2020 #teampetty4Joe #BidenHarris2020 https://t.co/l0I8x7fino"
1237568744706035713,https://twitter.com/followyerbliss/status/1237568744706035713,Wed Mar 11 02:39:16 +0000 2020,2020-03-11 02:39:16+00:00,followyerbliss,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",88213202,Sat Nov 07 16:04:58 +0000 2009,True,,1208,2,54,0,,Followyerbliss,39,,,False,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237568266454745090,https://twitter.com/PrezHillary17/status/1237568266454745090,Wed Mar 11 02:37:22 +0000 2020,2020-03-11 02:37:22+00:00,PrezHillary17,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",796497022085984267,Wed Nov 09 23:37:43 +0000 2016,False,"#Biden2020 #NeverBernie. ""Pro-establishment."" #Hillary2020 #Julián2020. #Kamala2020. #28 on #TulsiGabbardEnemyList.",204272,3802,3115,36,,⚖🥁(((Jews For Joe))) (KHive) ✡️🍩🌊,186021,,,False,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237566425776050176,https://twitter.com/thedanbarker/status/1237566425776050176,Wed Mar 11 02:30:03 +0000 2020,2020-03-11 02:30:03+00:00,thedanbarker,"RT @BotrosAbuDjej: This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but…",retweet,,,,,0,,,,en,,,18,1237539399899869185,BotrosAbuDjej,1206173693161938945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",218146339,Sun Nov 21 15:10:39 +0000 2010,False,"Republican until Trump, Democrat until Bernie. American until the end. Opinions are mine.",11600,229,555,8,,Dan Barker,6110,,,False,"This is the way the rage ends
This is the way the trolling ends
This is the way the revolution ends
Not with a bang but with a whimper. 

#DropOutBernie https://t.co/3QOh67fjrz"
1237564831542030339,https://twitter.com/fullyjackedin/status/1237564831542030339,Wed Mar 11 02:23:43 +0000 2020,2020-03-11 02:23:43+00:00,fullyjackedin,So this is how the planet dies. Not with a bang but with a creepy back rub and a hair sniff,original,,,,,3,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1235075574021754880,Wed Mar 04 05:32:24 +0000 2020,False,Please don’t jack me out,322,8,91,0,,"Adominable whoa, man",15,,,False,
1237564064412217344,https://twitter.com/jackson271984/status/1237564064412217344,Wed Mar 11 02:20:40 +0000 2020,2020-03-11 02:20:40+00:00,jackson271984,"@TheTasteOfALiar Not with a bang

But with a boomer.",reply,,,,,5,TheTasteOfALiar,1237563876390010880,1034894952180981761,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",717843896433315840,Wed Apr 06 22:38:16 +0000 2016,False,Talks about video games and other stuff. Disney Channel lorekeeper and unapologetic FFBE shill. PSN: IAmGroot1956. PFP- @ScruffyTurtles,407535,624,543,28,,Mister J,124326,,,False,
1237562910273966082,https://twitter.com/morningmoonmeme/status/1237562910273966082,Wed Mar 11 02:16:05 +0000 2020,2020-03-11 02:16:05+00:00,morningmoonmeme,"@mrfeelswildride This is the way the E3 ends. Not with a bang, but with a cough.",reply,,,,,9,mrfeelswildride,1237561156673269760,2777258905,en,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",499510846,Wed Feb 22 05:58:45 +0000 2012,False,I have creative juices that my own insecurities and lack of discipline leave locked inside like a juicy turkey that's transforming into a fruit gusher.,18963,74,167,3,"Holland, MI",Eduardo T. MorningMoon,9619,,,False,
